,Name,Template,Rep
474,S475,../../../openbr/data/MEDS/img/S475-02-t10_01.jpg,"[-0.073688022792339, -0.066805154085159, 0.11001370847225, 0.08433959633112, -0.053419716656208, -0.031802248209715, -0.12117720395327, -0.04954830929637, -0.010714465752244, -0.071465991437435, 0.011867238208652, -0.083592034876347, 0.061071436852217, 0.11019181460142, 0.077368594706059, 0.0171042624861, 0.02326818741858, 0.054860088974237, 0.10166203230619, 0.070016741752625, 0.14940612018108, -0.088744379580021, 0.11840456724167, 0.086367897689342, 0.073427952826023, 0.0562475733459, -0.093756169080734, -0.14916537702084, 0.038101956248283, 0.0068856654688716, 0.11683875322342, 0.0069159772247076, 0.13960492610931, -0.042347081005573, 0.11061296612024, 0.068296492099762, 0.042975105345249, 0.21058049798012, -0.035567484796047, -0.18078838288784, -0.036252561956644, 0.055016361176968, 0.0033761358354241, 0.026074383407831, -0.074245654046535, -0.10652935504913, 0.12469053268433, -0.046510461717844, 0.030903207138181, -0.093935951590538, -0.08258230984211, -0.12694166600704, 0.18825471401215, 0.042461913079023, 0.1073561757803, 0.026225360110402, 0.1113412976265, -0.029898395761847, 0.10437021404505, -0.26826730370522, -0.047675777226686, -0.010057025589049, -0.02739205211401, 0.0054930271580815, 0.065774135291576, 0.18040838837624, 0.062764242291451, -0.058012306690216, 0.030421050265431, -0.043329574167728, -0.053688772022724, -0.04775769636035, -0.016928654164076, -0.08658779412508, 0.062986887991428, -0.11234124749899, -0.099875949323177, -0.035202983766794, 0.081480488181114, 0.078437060117722, -0.031122015789151, 0.058383855968714, -0.034669168293476, -0.10794693976641, 0.11937602609396, -0.059723187237978, -0.02721806243062, 0.089672841131687, 0.012070190161467, -0.040788039565086, 0.056437950581312, 0.079880714416504, 0.074889168143272, -0.070161394774914, -0.052728731185198, -0.070358246564865, -0.064056381583214, 0.26852267980576, -0.024858668446541, -0.044731318950653, 0.023280287161469, -8.6511601693928e-05, 0.094010964035988, -0.074056409299374, -0.017216807231307, 0.057798702269793, 0.09701943397522, -0.097994968295097, 0.20304772257805, -0.060579132288694, -0.09415166079998, 0.03055732883513, -0.084515333175659, -0.10343197733164, 0.052340596914291, 0.047451488673687, -0.011491992510855, -0.15541629493237, -0.084917575120926, -0.030497649684548, -0.0038472258020192, 0.016383023932576, -0.028915485367179, -0.046815861016512, -0.09568990021944, 0.074343033134937, 0.1207235455513, 0.13366040587425]"
475,S476,../../../openbr/data/MEDS/img/S476-01-t10_01.jpg,"[-0.062938913702965, 0.080608487129211, 0.21433702111244, 0.10303146392107, -0.0022209214512259, -0.016687197610736, -0.057768169790506, -0.20866653323174, 0.17067621648312, -0.11153917759657, -0.073785409331322, 0.032566964626312, -0.06091807410121, 0.087243497371674, 0.016934113577008, -0.023745208978653, 0.0057946601882577, -0.023133356124163, -0.15307821333408, -0.024607909843326, -0.062429592013359, 0.00098895432893187, 0.039156816899776, 0.12592592835426, 0.080487430095673, -0.1187639310956, -0.060871683061123, 0.15692028403282, -0.044924087822437, -0.016981042921543, 0.11707315593958, 0.098581127822399, 0.006938670296222, 0.044021483510733, -0.022120963782072, -0.0010597320506349, 0.054644491523504, 0.10845200717449, -0.026055989786983, 0.016750348731875, 0.070311978459358, 0.016761118546128, 0.02690127119422, -0.28702282905579, 0.075935155153275, -0.053583484143019, -0.077416770160198, 0.0065520349889994, 0.073607757687569, 0.028557725250721, 0.035163901746273, 0.020203121006489, 0.17003338038921, -0.0055113923735917, 0.020570762455463, -0.0068628606386483, -0.014247068203986, 0.036912113428116, -0.023006647825241, -0.060150686651468, -0.074138633906841, 0.12344564497471, -0.12667554616928, -0.083629325032234, -0.023667795583606, 0.23534955084324, 0.055414043366909, -0.0021113008260727, -0.23479904234409, 0.076799280941486, 0.0098843360319734, -0.0027960282750428, 0.002348514739424, 0.09581595659256, 0.15345673263073, 0.071670740842819, 0.027983432635665, -0.18464444577694, 0.0096602980047464, 0.013817591592669, 0.029034389182925, 0.066210649907589, 0.06388870626688, -0.013757200911641, 0.06651982665062, -0.061476029455662, -0.062931641936302, 0.044642172753811, -0.12643930315971, 0.056165885180235, -0.027230121195316, -0.066365346312523, 0.23174211382866, 0.057879257947206, -0.029037829488516, 0.016950201243162, -0.064455702900887, -0.019312560558319, 0.090546697378159, -0.00473164441064, 0.053520880639553, -0.093505717813969, -0.090338639914989, 0.12384027242661, 0.059546664357185, -0.0033565910998732, 0.0076814736239612, -0.083283610641956, -0.0039446749724448, -0.032744966447353, -0.030879253521562, 0.085680648684502, 0.051647190004587, 0.10216617584229, -0.037541817873716, -0.025058440864086, -0.14698930084705, 0.19636961817741, -0.025077607482672, 0.071138381958008, 0.037994898855686, 0.075488865375519, -0.097440175712109, -0.10219197720289, 0.030915938317776, 0.12792767584324, -0.03107126057148, -0.059942353516817]"
476,S477,../../../openbr/data/MEDS/img/S477-02-t10_01.jpg,"[-0.0099997846409678, 0.011005105450749, 0.21738311648369, 0.19345282018185, 0.017504192888737, 0.011075796559453, -0.026441125199199, -0.17345227301121, 0.15050667524338, -0.13673093914986, -0.060962848365307, 0.073152936995029, -0.15670554339886, 0.027855297550559, -0.01775211468339, -0.032696403563023, 0.042878456413746, -0.019235320389271, -0.088043041527271, -0.050588220357895, -0.067769430577755, 0.034763511270285, 0.028830822557211, 0.17581370472908, 0.092381477355957, -0.12193939089775, -0.024299673736095, 0.096653632819653, -0.035749897360802, -0.057518269866705, 0.11237990111113, 0.078996405005455, -0.05902924016118, -0.012736194767058, -0.045485321432352, -0.004260515794158, -0.047189302742481, 0.014962996356189, -0.10275934636593, 0.073649749159813, 0.092517577111721, 0.083640590310097, -0.089206740260124, -0.23765976727009, 0.064543485641479, 0.0058199535124004, -0.093984231352806, -0.08060771971941, 0.0888312458992, -0.021385943517089, 0.11027503013611, 0.097851492464542, 0.15617516636848, -0.088345021009445, -0.008849105797708, -0.0048259138129652, 0.0090048341080546, 0.064216330647469, 0.031458616256714, 0.050100658088923, -0.028288848698139, 0.11317279934883, -0.1320004016161, -0.092693388462067, 0.04194800555706, 0.070059262216091, 0.09438581764698, -0.052544321864843, -0.17707462608814, 0.21388311684132, 0.020896703004837, 0.067170478403568, 0.029820494353771, 0.096523456275463, 0.067069679498672, 0.064858146011829, 0.020331118255854, -0.079651892185211, -0.08407336473465, 0.012156116776168, -0.019200576469302, 0.092927530407906, 0.041201926767826, -0.057926408946514, 0.10233198851347, -0.10191724449396, -0.024838380515575, 0.0029914050828665, -0.25216907262802, -0.00771723408252, -0.047753561288118, 0.027846470475197, 0.14466089010239, 0.040878001600504, 0.039782609790564, 0.042194064706564, 0.047567434608936, -0.11189446598291, 0.11183515191078, 0.028628746047616, 0.022089185193181, -0.055257137864828, -0.078785434365273, 0.089011609554291, 0.027945648878813, -0.055103302001953, 0.058816179633141, -0.10895294696093, -0.01142013259232, -0.010246018879116, -0.008794960565865, 0.090638488531113, 0.10600413382053, 0.0077200196683407, 0.0068844021297991, -0.02557260170579, -0.15316703915596, 0.11837419867516, -0.016962297260761, 0.061926875263453, -0.013466348871589, 0.11105252057314, -0.11991006135941, -0.12181520462036, 0.091124907135963, 0.15321376919746, -0.026189193129539, -0.061401546001434]"
477,S478,../../../openbr/data/MEDS/img/S478-01-t10_01.jpg,"[0.049159940332174, -0.087300755083561, -0.012548861093819, 0.069808319211006, 0.064958661794662, -0.013239307329059, 0.056799300014973, -0.085084162652493, -0.067907504737377, -0.16358517110348, -0.1668163985014, 0.10804986953735, -0.064007453620434, -0.1097424402833, -0.11553397029638, -0.034958235919476, -0.16591116786003, -0.086053915321827, 0.020394179970026, 0.046571992337704, 0.097598537802696, 0.011735390871763, -0.046989802271128, -0.13332062959671, 0.015629664063454, 0.076755523681641, -0.11037490516901, -0.14266063272953, -0.13480149209499, 0.13296955823898, -0.099411316215992, 0.036400936543941, -0.095590725541115, -0.034276179969311, 0.14765655994415, -0.07838112860918, -0.037477526813745, -0.014170983806252, 0.014469963498414, -0.16615754365921, 0.017825180664659, 0.019664732739329, 0.076564826071262, 0.080997809767723, -0.0051048705354333, 0.14977537095547, 0.095274418592453, -0.068832412362099, -0.017625140026212, 0.017503699287772, 0.033340603113174, -0.040524497628212, 0.10469453036785, 0.046782851219177, 0.19810104370117, -0.1136009991169, -0.0072546540759504, -0.021283991634846, -0.048893623054028, -0.067389480769634, 0.17922395467758, -0.016977585852146, 0.022431051358581, 0.11412128061056, 0.1034954637289, -0.16080501675606, -0.030518312007189, 0.0097853560000658, 0.080763407051563, -0.064538784325123, 0.033168327063322, 0.033041339367628, 0.046090941876173, -0.072541326284409, -0.14122112095356, 0.10209165513515, -0.061347045004368, -0.097320280969143, 0.037457045167685, 0.17382641136646, 0.066691890358925, 0.0031800682190806, -0.020449817180634, 0.031321842223406, -0.010927891358733, -0.1427014619112, 0.042018502950668, 0.06847158074379, -0.024881908670068, 0.015118638053536, -0.011727635748684, 0.037983510643244, -0.071777038276196, -0.0031629675067961, -0.20452752709389, 0.010369894094765, 0.14441308379173, -0.013283167034388, 0.060110207647085, -0.028914833441377, 0.051110066473484, 0.095474660396576, -0.001287559280172, -0.058043755590916, -0.093387693166733, -0.096211478114128, -0.0219989977777, 0.17797429859638, -0.093473806977272, 0.13276001811028, 0.10659912973642, -0.098144814372063, -0.18573056161404, -0.068931631743908, -0.00056975439656526, 0.093080580234528, -0.061249673366547, 0.0045931348577142, -0.097831107676029, -0.041557319462299, -0.054501827806234, 0.12736354768276, 0.092519961297512, -0.098112821578979, 0.098256334662437, -0.0077586355619133, 0.10002913326025, -0.05391326546669]"
478,S479,../../../openbr/data/MEDS/img/S479-01-t10_01.jpg,"[-0.058872159570456, 0.12015175819397, -0.0080869114026427, -0.17495840787888, 0.14474727213383, -0.044534463435411, -0.040130000561476, -0.069826200604439, -0.041023921221495, 0.12007357925177, -0.023577207699418, -0.038083221763372, 0.076521977782249, 0.15757574141026, 0.063734292984009, 0.097315728664398, 0.14887940883636, 0.14746555685997, -0.061198465526104, 0.031686183065176, 0.0037847214844078, 0.090881861746311, 0.056262269616127, -0.14911606907845, -0.067581087350845, -0.022524811327457, -0.028462613001466, 0.15533539652824, 0.11286418139935, 0.070139162242413, -0.072472833096981, 0.05948294699192, 0.14361599087715, -0.011378424242139, 0.13022603094578, 0.048513859510422, 0.1015857309103, 0.055693555623293, 0.02893889695406, -0.11577709019184, -0.12425712496042, 0.058515705168247, 0.13844802975655, -0.05006717145443, -0.024613454937935, 0.19454872608185, 0.0063205678015947, 0.11931991577148, -0.13082426786423, -0.029497228562832, -0.072017163038254, 0.0078579736873507, -0.084574304521084, -0.019432568922639, -0.065503768622875, 0.01511537656188, -0.035616364330053, -0.054016564041376, -0.13135199248791, 0.068606555461884, -0.011694651097059, 0.029561344534159, -0.0045239143073559, -0.0010338990250602, 0.10431888699532, 0.026096558198333, -0.19987598061562, 0.15911546349525, -0.11840286105871, 0.029911544173956, 0.11698734015226, -0.098493598401546, -0.032774291932583, -0.16874402761459, -0.0533726811409, 0.12312053889036, 0.032618436962366, -0.012920833192766, 0.052586656063795, -0.27221986651421, 0.047991808503866, 0.076779119670391, -0.083526365458965, 0.11783181130886, -0.032451089471579, -0.024571811780334, -0.11586833000183, 0.033966857939959, 0.071377083659172, 0.19857528805733, 0.025995237752795, -0.05014605820179, -0.062051221728325, 0.098105020821095, 0.098553173243999, 0.040862634778023, -0.090260535478592, 0.11495254188776, -0.090666748583317, 0.0055616972967982, 0.086217455565929, 0.01125980168581, -0.044022057205439, -0.067712314426899, -0.0034132525324821, 0.068366177380085, -0.019742285832763, -0.082733668386936, 0.13454437255859, -0.024795431643724, -0.034345384687185, -0.093534559011459, 0.0086882673203945, 0.14642822742462, 0.01832695491612, -0.044658303260803, -0.053671531379223, 0.020536186173558, -0.051331490278244, 0.060420289635658, 0.01205588132143, -0.036257829517126, 0.025213209912181, 0.033724334090948, 0.025676077231765, 0.0027886389289051, 0.02857792750001, -0.12784342467785]"
479,S480,../../../openbr/data/MEDS/img/S480-02-t10_01.jpg,"[-0.023313689976931, 0.0086925970390439, -0.048337392508984, -0.015895584598184, 0.10022033751011, 0.09045634418726, -0.062299873679876, -0.080634266138077, 0.1818423718214, -0.023318028077483, 0.096101440489292, 0.009022711776197, -0.015857411548495, 0.038049131631851, 0.085484154522419, -0.034829836338758, 0.079230338335037, 0.04653849452734, 0.021141303703189, -0.024338288232684, 0.025973603129387, 0.055563449859619, 0.13192653656006, 0.021623825654387, 0.11583794653416, -0.096726939082146, 0.11588427424431, 0.011118426918983, 0.071606814861298, 0.012897899374366, 0.24119317531586, -0.11383687704802, 0.18038447201252, -0.042189847677946, 0.092311345040798, 0.06521987169981, 0.006574016995728, 0.040114149451256, -0.0091912476345897, -0.057696644216776, 0.028000254184008, 0.03725815191865, -0.08174642175436, 0.089771911501884, -0.16060593724251, -0.12415644526482, -0.11461437493563, 0.067830041050911, 0.13031451404095, -0.039438161998987, -0.10363703966141, 0.064740903675556, 0.088473878800869, -0.11435683816671, -0.095590196549892, 0.058888673782349, -0.069036036729813, 0.073667228221893, -0.15565623342991, 0.00035982989356853, -0.24275448918343, -0.11162616312504, 0.14799650013447, -0.10778293758631, 0.10998527705669, 0.025392763316631, -0.032942328602076, 0.043810676783323, -0.15294420719147, 0.092558942735195, 0.058509103953838, -0.001341312774457, -0.095540478825569, -0.17644244432449, -0.002888350514695, -0.0024355321656913, -0.008338687941432, -0.060307499021292, -0.05476725846529, 0.053880259394646, -0.067495815455914, -0.018124246969819, 0.076193496584892, 0.074709869921207, 0.064335502684116, -0.11221907287836, -0.010302606970072, 0.047883782535791, -0.026874244213104, 0.020095327869058, 0.021331589668989, -0.068590097129345, -0.02020513638854, 0.09050190448761, 0.11723077297211, -0.13418827950954, -0.12267941236496, 0.029516818001866, -0.076909363269806, -0.0044235205277801, 0.047168139368296, -0.030587332323194, -0.032159872353077, -0.10175993293524, 0.010734274983406, 0.066759616136551, 0.13506689667702, -0.16877289116383, 0.1803475767374, -0.026269828900695, -0.013666827231646, -0.002792595885694, 0.036326117813587, 0.14575502276421, 0.066197492182255, 0.00636783009395, -0.051785215735435, 0.059634033590555, 0.066712208092213, 0.18967708945274, 0.068647280335426, -0.10580054670572, -0.14299090206623, 0.0084476033225656, 0.049015436321497, 0.059548161923885, 0.093970477581024, 0.088385365903378]"
480,S481,../../../openbr/data/MEDS/img/S481-02-t10_01.jpg,"[0.027991894632578, 0.1722539961338, -0.093674525618553, -0.05239599943161, 0.056205369532108, 0.081103399395943, 0.052413046360016, -0.13280096650124, -0.036676701158285, -0.0079901404678822, 0.0159034691751, -0.026474924758077, -0.024116171523929, -0.029098220169544, 0.11042556911707, -0.076528556644917, -0.05017164722085, -0.18766964972019, 0.015144233591855, -0.042388673871756, -0.19299679994583, 0.060270898044109, -0.050172008574009, -0.11849863827229, 0.059379015117884, -0.031957987695932, 0.0041558691300452, 0.062364563345909, 0.065071254968643, 0.014253243803978, 0.068210415542126, 0.041910070925951, -0.07716878503561, -0.033856064081192, -0.0032365748193115, 0.063409939408302, -0.00060281518381089, -0.10603122413158, 0.094158172607422, 0.060384187847376, 0.10612266510725, -0.11827576160431, -0.051625702530146, 0.0069522806443274, -0.053393676877022, 0.27988055348396, -0.02535510994494, 0.11480155587196, -0.10217172652483, -0.068407788872719, -0.13527874648571, 0.17698550224304, 0.037369623780251, -0.11806133389473, -0.10712312161922, -0.025101592764258, -0.17648348212242, 0.11187029629946, -0.12740056216717, 0.16086687147617, -0.12238317728043, 0.074612267315388, 0.12098119407892, -0.055763084441423, 0.0075067970901728, 0.091380104422569, 0.046154927462339, 0.070928171277046, -0.070399142801762, -0.050964199006557, 0.042314931750298, 0.042411085218191, -0.047670003026724, 0.028714649379253, 0.11656499654055, 0.062774762511253, -0.016553219407797, -0.091074995696545, -0.024103295058012, 0.132837459445, 0.060543578118086, -0.086876541376114, -0.020435005426407, 0.035049431025982, -0.053920108824968, 0.017775505781174, -0.016527507454157, -0.11457850039005, -0.11728727072477, 0.049908589571714, 0.10137497633696, -0.036329437047243, 0.0057569919154048, 0.090596348047256, -0.045838098973036, -0.069460950791836, 0.056484393775463, -0.14753459393978, 0.092536427080631, -0.071626923978329, -0.05438257008791, 0.010190635919571, -0.036078326404095, -0.0075096506625414, -0.16114208102226, 0.10828962922096, 0.0050850277766585, 0.19586496055126, -0.0023553478531539, 0.072892867028713, 0.18941484391689, -0.013848171569407, -0.062220625579357, 0.032498348504305, -0.054770812392235, -0.032330613583326, -0.15264813601971, 0.10448078811169, 0.12325850129128, 0.10468944907188, 0.044069986790419, -0.10330772399902, -0.045192670077085, 0.10851711779833, 0.062495738267899, 0.0029450794681907, -0.046788651496172, -0.080072142183781]"
481,S482,../../../openbr/data/MEDS/img/S482-01-t10_01.jpg,"[0.13261319696903, -0.037794802337885, 0.063530199229717, 0.15701803565025, -0.010205793194473, 0.13599194586277, 0.035081520676613, -0.15663665533066, 0.031029235571623, -0.12784694135189, -0.078698329627514, -0.02928613498807, 0.016311079263687, 0.090788304805756, 0.04785804823041, 0.0029115893412381, 0.062044057995081, 0.0040903235785663, 0.0201795399189, -0.077789232134819, 0.084972053766251, 0.050495453178883, 0.085369952023029, 0.14439553022385, 0.037256136536598, -0.15800398588181, -0.11390228569508, -0.13577002286911, -0.10972893238068, 0.14115300774574, 0.058437865227461, 0.095745794475079, -0.04764648899436, 0.028590857982635, 0.084353774785995, -0.011407991871238, 0.090114198625088, 0.049907054752111, -0.016639648005366, -0.034078978002071, -0.049070168286562, 0.057499658316374, -0.0044494490139186, -0.1756077259779, 0.0025121457874775, 0.0097480779513717, 0.0082139801234007, -0.042630262672901, 0.059189241379499, 0.029999319463968, 0.16048856079578, -0.041510108858347, 0.24877893924713, 0.076098039746284, 0.090601943433285, 0.0015515596605837, 0.18143926560879, 0.029089316725731, 0.12418905645609, -0.088117986917496, 0.008615480735898, 0.1133998259902, -0.11165019124746, -0.23410065472126, 0.066609442234039, 0.028249287977815, 0.098145209252834, -0.017253967002034, -0.11070407927036, 0.07712459564209, -0.016668651252985, 0.03583549708128, -0.061482049524784, -0.066579639911652, -0.024817256256938, 0.076733350753784, 0.0099870916455984, -0.12946005165577, -0.00076878065010533, 0.11943052709103, 0.065362483263016, 0.014992525801063, -0.021138437092304, -0.080020874738693, 0.085361942648888, -0.030193816870451, -0.054411835968494, -0.1135850250721, -0.20684686303139, 0.037181451916695, -0.021339204162359, -0.045751348137856, 0.11575831472874, -0.020803982391953, -0.10753435641527, 0.043768092989922, 0.05045684799552, 0.093967854976654, 0.1003507450223, 0.089287556707859, 0.18452578783035, 0.085852660238743, -0.0065537174232304, 0.087180934846401, -0.017146656289697, -0.12834566831589, -0.0026456646155566, -0.10224946588278, -0.086536690592766, 0.075312770903111, -0.041816964745522, -0.022536730393767, 0.052955564111471, -0.12011445313692, -0.0084203397855163, 0.15436540544033, -0.070286199450493, 0.060570739209652, -0.17675931751728, 0.046216133981943, 0.0096345078200102, -0.0070742508396506, 0.01233868394047, -0.098318845033646, 0.042835704982281, 0.098419107496738, 0.006513056345284, 0.019228192046285]"
482,S483,../../../openbr/data/MEDS/img/S483-02-t10_01.jpg,"[-0.083658523857594, 0.028690718114376, 0.1075386479497, -0.061595890671015, -0.021536007523537, 0.011837382800877, -0.015811437740922, -0.038738511502743, -0.042244255542755, -0.10951022058725, 0.035585016012192, -0.11964242905378, -0.010842545889318, 0.16707749664783, 0.19551378488541, -0.0054338010959327, -0.050358507782221, -0.071196340024471, 0.077815160155296, -0.066202700138092, -0.024145731702447, 0.10437478870153, 0.050210412591696, 0.00065736600663513, 0.033413000404835, 0.047066133469343, 0.011533409357071, -0.0039109494537115, 0.12916560471058, -0.060161486268044, 0.11696080863476, -0.13442070782185, 0.068827882409096, -0.083167426288128, 0.076244905591011, 0.14934375882149, -0.016586838290095, 0.071962177753448, -0.09003796428442, 0.031436305493116, 0.033071458339691, 0.099059656262398, -0.0050196852535009, 0.14311730861664, -0.11229244619608, 0.1044507920742, 0.079258590936661, -0.046049859374762, -0.073212556540966, -0.11997795850039, -0.2027672380209, -0.11574879288673, 0.061510026454926, -0.038688603788614, 0.0015685838880017, 0.093567572534084, -0.099924027919769, 0.21130122244358, 0.035598684102297, -0.0065521141514182, -0.18147979676723, 0.040830045938492, 0.088302530348301, 0.010309004224837, 0.12284886091948, 0.17355132102966, 0.054185006767511, -0.088318675756454, -0.0033607648219913, 0.016781466081738, 0.054596211761236, -0.013299282640219, 0.066432178020477, -0.040897436439991, 0.13819128274918, -0.064102850854397, -0.14063823223114, -0.061664067208767, -0.0069160182029009, -0.062440730631351, 0.10150463879108, 0.0038877376355231, -0.075019761919975, -0.082158893346786, -0.023761535063386, -0.0370171405375, -0.0073462249711156, -0.06064672768116, -0.1538882702589, 0.048977848142385, 0.15918309986591, 0.013114639557898, -0.045889910310507, -0.12500022351742, 0.095657095313072, 0.025914803147316, -0.049252528697252, 0.12551239132881, 0.055909361690283, 0.068701878190041, -0.17594015598297, -0.0019185374258086, 0.098748981952667, -0.16667684912682, -0.20872530341148, 0.14016619324684, 0.030589370056987, -0.065252475440502, 0.14318142831326, -0.11684460192919, 0.11748304963112, 0.012200871482491, -0.016611255705357, -0.073057882487774, 0.034622043371201, 0.044926639646292, 0.019372832030058, -0.072677940130234, 0.011391697451472, -0.002277652034536, 0.055433556437492, -0.11305070668459, -0.061152637004852, 0.053373239934444, -0.06212467700243, 0.073025301098824, 0.03302376717329, 0.068814963102341]"
483,S484,../../../openbr/data/MEDS/img/S484-01-t10_01.jpg,"[0.065808184444904, -0.10664097964764, -0.069190591573715, 0.016064204275608, 0.067097723484039, 0.024423914030194, -0.029137708246708, -0.0052661774680018, 0.035367723554373, -0.046244580298662, 0.061156269162893, -0.066085241734982, 0.16512906551361, 0.18062560260296, 0.022177962586284, -0.011922335252166, 0.065982840955257, -0.025534149259329, -0.027302246540785, 0.12684912979603, 0.19254305958748, -0.21792441606522, 0.074282430112362, 0.067474253475666, 0.13105900585651, -0.1123501509428, -0.0578578338027, -0.014325269497931, -0.02307115867734, 0.065163366496563, 0.11860485374928, -0.052846845239401, 0.022405378520489, 0.013131779618561, -0.01076013315469, 0.1174404323101, -0.090107895433903, 0.084657907485962, -0.046194102615118, -0.23416417837143, -0.077615335583687, 0.003404876915738, -0.0012351890327409, 0.04766184464097, 0.0059791323728859, -0.1140900477767, -0.067622862756252, 0.13171608746052, 0.085425689816475, -0.0093390801921487, -0.12958401441574, -0.047384638339281, 0.064226739108562, -0.042558316141367, 0.09548707306385, -0.013447646051645, -0.13335104286671, 0.077341213822365, 0.024393372237682, -0.1974826157093, -0.033139184117317, -0.0051738913170993, 0.078732810914516, -0.015465881675482, -0.032064650207758, 0.16959722340107, -0.051862578839064, 0.15437382459641, -0.038342729210854, -0.055995505303144, 0.025981361046433, 0.043351866304874, -0.073948442935944, -0.22714985907078, -0.045940689742565, 0.0068206172436476, 0.096243470907211, -0.056926570832729, 0.093198984861374, 0.16969481110573, -0.048018839210272, -0.13656270503998, -0.015825999900699, -0.085792124271393, -0.019970813766122, -0.035267312079668, -0.014331609010696, 0.10186783224344, 0.15261295437813, 0.0012370749609545, 0.065669663250446, -0.057606160640717, 0.047607593238354, 0.053744360804558, -0.08273096382618, -0.089208297431469, -0.094679623842239, 0.06435938924551, -0.02823088504374, -0.085683338344097, 0.13447563350201, 0.013631662353873, 0.0091948257759213, -0.10165702551603, -0.06920550018549, 0.13665123283863, -0.0409203954041, -0.028432358056307, 0.15495426952839, -0.077093176543713, -0.053406339138746, 0.047068938612938, -0.11333737522364, 0.071314461529255, 0.11281456798315, 0.11285931617022, -0.031370390206575, 0.075581826269627, -0.038133032619953, 0.13905403017998, -0.095494344830513, -0.046269807964563, -0.05211541429162, 0.080771818757057, -0.087602712213993, 0.050998222082853, 0.083765238523483, 0.056220095604658]"
484,S485,../../../openbr/data/MEDS/img/S485-02-t10_01.jpg,"[-0.014195368625224, 0.070727877318859, -0.021422134712338, -0.060651000589132, 0.055401332676411, 0.025059878826141, -0.047075819224119, 0.022128701210022, 0.035367205739021, -0.05237789452076, 0.017915576696396, -0.058187253773212, -0.058623619377613, 0.12057201564312, 0.11060598492622, -0.0085615897551179, 0.087243318557739, -0.021386973559856, 0.042110782116652, -0.04476784914732, -0.057273175567389, 0.028397237882018, 0.013388645835221, -0.15014562010765, 0.075833566486835, -0.063261099159718, 0.079499520361423, 0.11396868526936, -0.008250767365098, -0.058543525636196, 0.053473573178053, -0.016857780516148, 0.15880146622658, 0.034998949617147, 0.050454076379538, 0.11039147526026, 0.09923929721117, -0.043051209300756, -0.017500588670373, -0.13618810474873, 0.025977900251746, -0.019542405381799, 0.13288542628288, -0.01643443107605, -0.027572654187679, 0.13619337975979, -0.0063068233430386, -0.014542642980814, -0.16267876327038, -0.045688726007938, -0.203792989254, -0.018926694989204, 0.049287274479866, -0.01137138530612, -0.042999688535929, 0.075428925454617, -0.17594744265079, -0.0090846521779895, -0.13787549734116, 0.024402806535363, -0.10480377078056, 0.0076023582369089, 0.050223637372255, -0.11877842247486, 0.096360571682453, 0.23414951562881, -0.095358140766621, 0.071217581629753, -0.10294497013092, 0.041165616363287, 0.042698949575424, -0.10578563809395, -0.066907659173012, -0.16388197243214, 0.051446858793497, 0.068655550479889, 0.066451348364353, -0.079294204711914, -0.049027044326067, -0.17664195597172, -0.081279642879963, 0.015733823180199, -0.076305538415909, -0.017376359552145, -0.038692377507687, 0.054086018353701, -0.10688190162182, -0.024644378572702, 0.00515321129933, 0.20156256854534, 0.15277646481991, -0.11700246483088, -0.1056941151619, 0.05158169195056, 0.14567464590073, 0.098254390060902, -0.048318069428205, 0.01615447551012, -0.019885553047061, 0.013680785894394, -0.075338587164879, -0.080684907734394, -0.021536115556955, -0.14888188242912, -0.082243509590626, 0.16474549472332, 0.030867077410221, -0.054342702031136, -0.031272582709789, -0.10570955276489, 0.010401695035398, -0.06151919811964, 0.039954274892807, 0.014647164382041, 0.12553039193153, -0.13061819970608, -0.022250726819038, -0.035539768636227, 0.1846624314785, 0.065787188708782, 0.096362389624119, -0.072304666042328, 0.050168000161648, 0.11427735537291, 0.16738609969616, -0.032151561230421, 0.1798200160265, -0.078944839537144]"
